"expiry_dt","strike_pr","ce_volume","pe_volume","total_volume","total_open_interest"
"2019-08-01","29100.00","1035883","15315","1051198","468380"
"2019-08-01","29200.00","1202898","8234","1211132","580720"
"2019-08-01","29300.00","1060773","6701","1067474","318440"
"2019-08-01","29400.00","175454","3827","179281","256040"
"2019-08-01","29500.00","145699","4230","149929","624960"
"2019-08-01","29600.00","51886","745","52631","254820"
"2019-08-01","29700.00","27688","927","28615","202800"
"2019-08-01","29800.00","16960","412","17372","144140"
"2019-08-01","29900.00","4614","73","4687","102180"
"2019-08-01","30000.00","35367","1039","36406","303000"
"2019-08-01","30100.00","3192","449","3641","43020"
"2019-08-01","30200.00","1530","567","2097","30820"
"2019-08-01","30300.00","3140","305","3445","57180"
"2019-08-01","30400.00","508","38","546","14020"
"2019-08-01","30500.00","3473","1045","4518","86140"
"2019-08-01","30600.00","502","58","560","23300"
"2019-08-01","30700.00","170","56","226","20020"
"2019-08-01","30800.00","457","113","570","10560"
"2019-08-01","30900.00","165","5","170","5520"
"2019-08-01","31000.00","759","188","947","53380"
"2019-08-01","31100.00","364","0","364","4280"
"2019-08-01","31200.00","0","0","0","20"
"2019-08-01","31300.00","33","32","65","720"
"2019-08-01","31400.00","5","1","6","760"
"2019-08-01","31500.00","75","83","158","9120"
"2019-08-01","31600.00","0","0","0","120"
"2019-08-01","31700.00","15","0","15","160"
"2019-08-01","31800.00","0","0","0","20"
"2019-08-01","31900.00","0","0","0","80"
"2019-08-01","32000.00","28","1","29","740"
"2019-08-01","32100.00","50","0","50","1000"
"2019-08-01","32200.00","9007","0","9007","40"
"2019-08-01","32300.00","0","0","0","0"
"2019-08-01","32400.00","0","0","0","0"
"2019-08-01","32500.00","0","1","1","100"
"2019-08-01","32600.00","3501","0","3501","20"
"2019-08-01","32700.00","4000","0","4000","0"
"2019-08-01","32800.00","0","0","0","200"
"2019-08-01","32900.00","2921","0","2921","100"
"2019-08-01","33000.00","1015","0","1015","200"
"2019-08-01","33100.00","0","0","0","0"
"2019-08-01","33200.00","0","0","0","20"
"2019-08-01","33300.00","0","0","0","620"
"2019-08-08","9350.00","0","0","0","0"
"2019-08-08","9400.00","0","0","0","0"
"2019-08-08","9450.00","0","0","0","0"
"2019-08-08","9500.00","0","925","925","96675"
"2019-08-08","9550.00","0","0","0","0"
"2019-08-08","9600.00","25","254","279","21675"
"2019-08-08","9650.00","0","7","7","1125"
"2019-08-08","9700.00","0","583","583","38550"
"2019-08-08","9750.00","0","0","0","0"
"2019-08-08","9800.00","0","1508","1508","52950"
"2019-08-08","9850.00","0","0","0","0"
"2019-08-08","9900.00","0","638","638","33825"
"2019-08-08","9950.00","0","328","328","4425"
"2019-08-08","10000.00","103","82652","82755","3775800"
"2019-08-08","10050.00","0","857","857","29025"
"2019-08-08","10100.00","0","31431","31431","686550"
"2019-08-08","10150.00","0","438","438","21525"
"2019-08-08","10200.00","17","78172","78189","1016700"
"2019-08-08","10250.00","0","361","361","14400"
"2019-08-08","10300.00","132","141138","141270","2093325"
"2019-08-08","10350.00","0","2090","2090","51825"
"2019-08-08","10400.00","20","211204","211224","2563500"
"2019-08-08","10450.00","0","36311","36311","265950"
"2019-08-08","10500.00","857","574965","575822","7384575"
"2019-08-08","10550.00","18","65266","65284","322650"
"2019-08-08","10600.00","3052","623609","626661","4618200"
"2019-08-08","10650.00","262","264906","265168","1365375"
"2019-08-08","10700.00","30399","1285054","1315453","7494150"
"2019-08-08","10750.00","25124","819223","844347","3091050"
"2019-08-08","10800.00","415477","2515082","2930559","10267275"
"2019-08-08","10850.00","500353","1455902","1956255","5464800"
"2019-08-08","10900.00","2374825","2424478","4799303","12831300"
"2019-08-08","10950.00","1818662","790958","2609620","5801700"
"2019-08-08","11000.00","3485768","1156454","4642222","18110625"
"2019-08-08","11050.00","1130449","128734","1259183","5248950"
"2019-08-08","11100.00","1978361","184177","2162538","14205075"
"2019-08-08","11150.00","709443","6568","716011","3968100"
"2019-08-08","11200.00","1394554","25827","1420381","14120775"
"2019-08-08","11250.00","324705","642","325347","2736975"
"2019-08-08","11300.00","792312","6846","799158","10420950"
"2019-08-08","11350.00","120444","144","120588","1630575"
"2019-08-08","11400.00","457348","1317","458665","6585300"
"2019-08-08","11450.00","17579","66","17645","438975"
"2019-08-08","11500.00","216791","1025","217816","4802025"
"2019-08-08","11550.00","3385","7","3392","133500"
"2019-08-08","11600.00","42509","620","43129","1897275"
"2019-08-08","11650.00","1450","15","1465","93975"
"2019-08-08","11700.00","32000","70","32070","2739975"
"2019-08-08","11750.00","643","40","683","10800"
"2019-08-08","11800.00","22519","85","22604","1815150"
"2019-08-08","11850.00","2786","119","2905","168225"
"2019-08-08","11900.00","6578","17","6595","264450"
"2019-08-08","11950.00","3037","0","3037","104625"
"2019-08-08","12000.00","15295","160","15455","1918050"
"2019-08-08","12050.00","21","0","21","3750"
"2019-08-08","12100.00","0","0","0","0"
"2019-08-08","12150.00","10","0","10","2025"
"2019-08-08","12200.00","4","0","4","900"
"2019-08-08","12250.00","0","0","0","0"
"2019-08-08","12300.00","18","0","18","3750"
"2019-08-08","12350.00","0","0","0","0"
"2019-08-08","12400.00","0","0","0","0"
"2019-08-08","12450.00","0","0","0","0"
"2019-08-08","12500.00","239","0","239","13275"
"2019-08-08","12550.00","0","0","0","0"
"2019-08-08","12600.00","0","0","0","0"
"2019-08-08","12650.00","0","0","0","0"
"2019-08-08","12700.00","0","0","0","0"
"2019-08-08","12750.00","0","0","0","0"
"2019-08-08","12800.00","0","0","0","0"
"2019-08-08","12850.00","0","0","0","0"
"2019-08-08","12900.00","0","0","0","0"
"2019-08-08","12950.00","10814","0","10814","0"
"2019-08-08","13000.00","3","0","3","2700"
"2019-08-08","13050.00","0","0","0","0"
"2019-08-08","13100.00","0","0","0","0"
"2019-08-08","13150.00","0","0","0","0"
"2019-08-08","13200.00","0","0","0","0"
"2019-08-08","13250.00","0","0","0","0"
"2019-08-08","13300.00","0","0","0","0"
"2019-08-08","13350.00","2108","0","2108","600"
"2019-08-08","13400.00","0","0","0","0"
"2019-08-08","13450.00","915","0","915","2700"
"2019-08-08","14600.00","0","0","0","0"
"2019-08-08","14700.00","0","0","0","0"
"2019-08-08","14800.00","0","0","0","0"
"2019-08-08","14900.00","0","0","0","0"
"2019-08-08","15000.00","0","0","0","0"
"2019-08-08","15100.00","0","0","0","0"
"2019-08-08","15200.00","0","0","0","0"
"2019-08-08","15300.00","0","0","0","0"
"2019-08-08","15400.00","0","0","0","0"
"2019-08-08","15500.00","0","0","0","0"
"2019-08-08","15600.00","0","0","0","0"
"2019-08-08","15700.00","0","0","0","0"
"2019-08-08","15800.00","0","0","0","0"
"2019-08-08","15900.00","0","0","0","0"
"2019-08-08","16000.00","0","0","0","0"
"2019-08-08","16100.00","0","0","0","0"
"2019-08-08","16200.00","0","0","0","0"
"2019-08-08","16300.00","0","0","0","0"
"2019-08-08","16400.00","0","0","0","0"
"2019-08-08","16500.00","0","0","0","0"
"2019-08-08","16600.00","0","0","0","0"
"2019-08-08","16700.00","0","0","0","0"
"2019-08-08","16800.00","0","0","0","0"
"2019-08-08","16900.00","0","0","0","0"
"2019-08-08","17000.00","0","0","0","0"
"2019-08-08","26000.00","16","23873","23889","263240"
"2019-08-08","26100.00","2","1926","1928","6740"
"2019-08-08","26200.00","0","6417","6417","36820"
"2019-08-08","26300.00","0","15000","15000","78360"
"2019-08-08","26400.00","0","19497","19497","38640"
"2019-08-08","26500.00","0","98303","98303","235880"
"2019-08-08","26600.00","48","304743","304791","766640"
"2019-08-08","26700.00","18","181659","181677","245640"
"2019-08-08","26800.00","58","597521","597579","1149300"
"2019-08-08","26900.00","72","482770","482842","594700"
"2019-08-08","27000.00","6580","1882058","1888638","2167040"
"2019-08-08","27100.00","275","882346","882621","562160"
"2019-08-08","27200.00","2635","1707179","1709814","1316940"
"2019-08-08","27300.00","12701","2125691","2138392","1135660"
"2019-08-08","27400.00","60878","2618250","2679128","1305760"
"2019-08-08","27500.00","342917","4427873","4770790","2924080"
"2019-08-08","27600.00","802883","3031477","3834360","1482620"
"2019-08-08","27700.00","1589656","2882443","4472099","1507720"
"2019-08-08","27800.00","2580933","2585066","5165999","1645840"
"2019-08-08","27900.00","3094960","1783113","4878073","1632260"
"2019-08-08","28000.00","5421961","2206971","7628932","3611340"
"2019-08-08","28100.00","3596386","807728","4404114","1832240"
"2019-08-08","28200.00","3251169","410746","3661915","2326960"
"2019-08-08","28300.00","2658084","221712","2879796","1915720"
"2019-08-08","28400.00","2329437","125462","2454899","1531360"
"2019-08-08","28500.00","4699919","171808","4871727","3543560"
"2019-08-08","28600.00","1278576","46591","1325167","1257400"
"2019-08-08","28700.00","1058150","30645","1088795","991420"
"2019-08-08","28800.00","918153","20490","938643","1223740"
"2019-08-08","28900.00","686103","3261","689364","786920"
"2019-08-08","29000.00","1307586","16466","1324052","3344160"
"2019-08-08","29100.00","403119","711","403830","639520"
"2019-08-08","29200.00","385343","831","386174","849660"
"2019-08-08","29300.00","258884","1041","259925","701480"
"2019-08-08","29400.00","199617","398","200015","632500"
"2019-08-08","29500.00","399079","4320","403399","1796380"
"2019-08-08","29600.00","121094","249","121343","269740"
"2019-08-08","29700.00","89800","57","89857","268000"
"2019-08-08","29800.00","88739","177","88916","206220"
"2019-08-08","29900.00","60314","128","60442","140740"
"2019-08-08","30000.00","160946","826","161772","1191920"
"2019-08-08","30100.00","13826","19","13845","104560"
"2019-08-08","30200.00","11955","2218","14173","203880"
"2019-08-08","30300.00","2720","38","2758","27740"
"2019-08-08","30400.00","3998","8","4006","96920"
"2019-08-08","30500.00","17189","2617","19806","511620"
"2019-08-08","30600.00","182","98","280","7120"
"2019-08-08","30700.00","143","70","213","5440"
"2019-08-08","30800.00","164","27","191","5760"
"2019-08-08","30900.00","0","15","15","500"
"2019-08-08","31000.00","1715","128","1843","51060"
"2019-08-08","31100.00","0","0","0","0"
"2019-08-08","31200.00","0","0","0","0"
"2019-08-08","31300.00","0","0","0","0"
"2019-08-08","31400.00","2","2","4","220"
"2019-08-08","31500.00","108","8","116","2820"
"2019-08-08","31600.00","10567","0","10567","240"
"2019-08-08","31700.00","39039","0","39039","360"
"2019-08-08","31800.00","13075","0","13075","400"
"2019-08-08","31900.00","79179","0","79179","1360"
"2019-08-08","32000.00","55","0","55","860"
"2019-08-08","32100.00","0","0","0","0"
"2019-08-08","32200.00","0","0","0","0"
"2019-08-08","32300.00","0","0","0","0"
"2019-08-08","32400.00","37590","0","37590","480"
"2019-08-08","32500.00","45551","0","45551","1060"
"2019-08-08","32600.00","2513","0","2513","240"
"2019-08-08","32700.00","25137","0","25137","380"
"2019-08-08","32800.00","6343","0","6343","180"
"2019-08-08","32900.00","1701","0","1701","0"
"2019-08-08","33000.00","21601","0","21601","1340"
"2019-08-08","33100.00","29311","3","29314","6960"
"2019-08-14","9350.00","4","6","10","300"
"2019-08-14","9400.00","0","0","0","0"
"2019-08-14","9450.00","0","0","0","0"
"2019-08-14","9500.00","0","200","200","11700"
"2019-08-14","9550.00","0","0","0","0"
"2019-08-14","9600.00","0","0","0","0"
"2019-08-14","9650.00","0","0","0","0"
"2019-08-14","9700.00","0","0","0","0"
"2019-08-14","9750.00","0","0","0","0"
"2019-08-14","9800.00","0","1","1","75"
"2019-08-14","9850.00","0","0","0","0"
"2019-08-14","9900.00","0","7","7","675"
"2019-08-14","9950.00","0","102","102","7650"
"2019-08-14","10000.00","13","18601","18614","1474575"
"2019-08-14","10050.00","0","120","120","3750"
"2019-08-14","10100.00","0","1608","1608","57450"
"2019-08-14","10150.00","0","0","0","0"
"2019-08-14","10200.00","0","8992","8992","396675"
"2019-08-14","10250.00","0","0","0","0"
"2019-08-14","10300.00","0","19856","19856","910050"
"2019-08-14","10350.00","0","42","42","1575"
"2019-08-14","10400.00","0","34027","34027","1066875"
"2019-08-14","10450.00","0","908","908","23250"
"2019-08-14","10500.00","188","129837","130025","3106575"
"2019-08-14","10550.00","1","9015","9016","150675"
"2019-08-14","10600.00","425","136647","137072","1854000"
"2019-08-14","10650.00","5","34888","34893","357225"
"2019-08-14","10700.00","4815","253989","258804","3365400"
"2019-08-14","10750.00","303","160259","160562","1381050"
"2019-08-14","10800.00","53941","772837","826778","6268500"
"2019-08-14","10850.00","30570","589919","620489","2731725"
"2019-08-14","10900.00","348717","1600857","1949574","8768025"
"2019-08-14","10950.00","355290","1033093","1388383","4501500"
"2019-08-14","11000.00","1460594","2186904","3647498","11433225"
"2019-08-14","11050.00","1417027","878210","2295237","5547450"
"2019-08-14","11100.00","2341154","886343","3227497","12786000"
"2019-08-14","11150.00","1065514","125948","1191462","5199150"
"2019-08-14","11200.00","1498124","164219","1662343","11210325"
"2019-08-14","11250.00","372305","5530","377835","2106825"
"2019-08-14","11300.00","700597","10310","710907","6785025"
"2019-08-14","11350.00","139845","76","139921","987750"
"2019-08-14","11400.00","344027","1387","345414","4550325"
"2019-08-14","11450.00","50647","30","50677","550650"
"2019-08-14","11500.00","271768","802","272570","4941900"
"2019-08-14","11550.00","7433","2","7435","127425"
"2019-08-14","11600.00","90664","155","90819","1910250"
"2019-08-14","11650.00","406","4","410","13575"
"2019-08-14","11700.00","28272","54","28326","1546275"
"2019-08-14","11750.00","614","5","619","27000"
"2019-08-14","11800.00","10358","11","10369","614475"
"2019-08-14","11850.00","551","10","561","15450"
"2019-08-14","11900.00","3255","0","3255","288450"
"2019-08-14","11950.00","240","0","240","13425"
"2019-08-14","12000.00","15689","28","15717","1317900"
"2019-08-14","12050.00","0","0","0","0"
"2019-08-14","12100.00","0","0","0","0"
"2019-08-14","12150.00","0","0","0","0"
"2019-08-14","12200.00","317","0","317","35400"
"2019-08-14","12250.00","0","0","0","0"
"2019-08-14","12300.00","0","0","0","0"
"2019-08-14","12350.00","0","0","0","0"
"2019-08-14","12400.00","0","0","0","0"
"2019-08-14","12450.00","2","0","2","525"
"2019-08-14","12500.00","10","0","10","6600"
"2019-08-14","12550.00","0","0","0","0"
"2019-08-14","12600.00","0","0","0","0"
"2019-08-14","12650.00","0","0","0","0"
"2019-08-14","12700.00","0","0","0","0"
"2019-08-14","12750.00","0","0","0","0"
"2019-08-14","12800.00","0","0","0","0"
"2019-08-14","12850.00","0","0","0","0"
"2019-08-14","12900.00","0","0","0","0"
"2019-08-14","12950.00","0","0","0","0"
"2019-08-14","13000.00","0","0","0","0"
"2019-08-14","13050.00","0","0","0","0"
"2019-08-14","13100.00","0","0","0","0"
"2019-08-14","13150.00","0","0","0","0"
"2019-08-14","13200.00","0","0","0","0"
"2019-08-14","13250.00","5157","0","5157","675"
"2019-08-14","13300.00","0","0","0","0"
"2019-08-14","13350.00","10233","0","10233","450"
"2019-08-14","13400.00","0","0","0","0"
"2019-08-14","13450.00","6318","0","6318","825"
"2019-08-14","14600.00","0","0","0","0"
"2019-08-14","14700.00","0","0","0","0"
"2019-08-14","14800.00","0","0","0","0"
"2019-08-14","14900.00","0","0","0","0"
"2019-08-14","15000.00","0","0","0","0"
"2019-08-14","15100.00","0","0","0","0"
"2019-08-14","15200.00","0","0","0","0"
"2019-08-14","15300.00","0","0","0","0"
"2019-08-14","15400.00","0","0","0","0"
"2019-08-14","15500.00","0","0","0","0"
"2019-08-14","15600.00","0","0","0","0"
"2019-08-14","15700.00","0","0","0","0"
"2019-08-14","15800.00","0","0","0","0"
"2019-08-14","15900.00","0","0","0","0"
"2019-08-14","16000.00","0","0","0","0"
"2019-08-14","16100.00","0","0","0","0"
"2019-08-14","16200.00","0","0","0","0"
"2019-08-14","16300.00","0","0","0","0"
"2019-08-14","16400.00","0","0","0","0"
"2019-08-14","16500.00","0","0","0","0"
"2019-08-14","16600.00","0","0","0","0"
"2019-08-14","16700.00","0","0","0","0"
"2019-08-14","16800.00","0","0","0","0"
"2019-08-14","16900.00","0","0","0","0"
"2019-08-14","26000.00","283","38851","39134","442700"
"2019-08-14","26100.00","0","1562","1562","11240"
"2019-08-14","26200.00","0","1919","1919","7040"
"2019-08-14","26300.00","0","3302","3302","16320"
"2019-08-14","26400.00","2","4529","4531","25500"
"2019-08-14","26500.00","0","64569","64569","272500"
"2019-08-14","26600.00","0","25511","25511","72240"
"2019-08-14","26700.00","0","31254","31254","72200"
"2019-08-14","26800.00","3","63530","63533","154020"
"2019-08-14","26900.00","0","104346","104346","309000"
"2019-08-14","27000.00","1184","1520308","1521492","1238680"
"2019-08-14","27100.00","183","285631","285814","296740"
"2019-08-14","27200.00","324","800311","800635","575580"
"2019-08-14","27300.00","1652","802865","804517","597240"
"2019-08-14","27400.00","3006","952555","955561","664940"
"2019-08-14","27500.00","37904","2005400","2043304","1923220"
"2019-08-14","27600.00","60674","1621978","1682652","1014800"
"2019-08-14","27700.00","220324","2083003","2303327","1225180"
"2019-08-14","27800.00","625701","2426102","3051803","1646340"
"2019-08-14","27900.00","961119","2194060","3155179","1402640"
"2019-08-14","28000.00","3089905","3145155","6235060","2978520"
"2019-08-14","28100.00","2874026","1044857","3918883","1811820"
"2019-08-14","28200.00","2914720","720630","3635350","2328980"
"2019-08-14","28300.00","2462532","375344","2837876","1553160"
"2019-08-14","28400.00","1922651","264066","2186717","1259480"
"2019-08-14","28500.00","2417719","231336","2649055","3067900"
"2019-08-14","28600.00","1251291","49208","1300499","1114820"
"2019-08-14","28700.00","1704737","13961","1718698","944020"
"2019-08-14","28800.00","587062","2708","589770","712720"
"2019-08-14","28900.00","353397","393","353790","407560"
"2019-08-14","29000.00","775705","4287","779992","1562700"
"2019-08-14","29100.00","173911","128","174039","239760"
"2019-08-14","29200.00","138991","41","139032","225000"
"2019-08-14","29300.00","82949","33","82982","140460"
"2019-08-14","29400.00","59201","41","59242","103780"
"2019-08-14","29500.00","221884","648","222532","913780"
"2019-08-14","29600.00","26685","4","26689","106960"
"2019-08-14","29700.00","17641","2","17643","52760"
"2019-08-14","29800.00","12939","56","12995","72020"
"2019-08-14","29900.00","4655","2","4657","32080"
"2019-08-14","30000.00","50273","129","50402","474800"
"2019-08-14","30100.00","698","0","698","5040"
"2019-08-14","30200.00","48","0","48","480"
"2019-08-14","30300.00","1093","16","1109","8960"
"2019-08-14","30400.00","106","0","106","1380"
"2019-08-14","30500.00","1361","70","1431","17320"
"2019-08-14","30600.00","0","11","11","240"
"2019-08-14","30700.00","30","22","52","420"
"2019-08-14","30800.00","0","12","12","240"
"2019-08-14","30900.00","0","15","15","300"
"2019-08-14","31000.00","1120","132","1252","14880"
"2019-08-14","31100.00","0","0","0","0"
"2019-08-14","31200.00","0","0","0","0"
"2019-08-14","31300.00","0","0","0","0"
"2019-08-14","31400.00","0","0","0","0"
"2019-08-14","31500.00","0","0","0","0"
"2019-08-14","31600.00","14021","0","14021","480"
"2019-08-14","31700.00","20549","0","20549","0"
"2019-08-14","31800.00","6002","0","6002","0"
"2019-08-14","31900.00","41244","0","41244","520"
"2019-08-14","32000.00","0","0","0","0"
"2019-08-14","32100.00","19620","0","19620","1260"
"2019-08-14","32200.00","5456","0","5456","2760"
"2019-08-14","32300.00","0","0","0","0"
"2019-08-14","32400.00","10008","0","10008","120"
"2019-08-14","32500.00","0","0","0","0"
"2019-08-14","32600.00","10","0","10","600"
"2019-08-14","32700.00","6015","0","6015","0"
"2019-08-14","32800.00","0","0","0","0"
"2019-08-14","32900.00","9417","0","9417","820"
"2019-08-14","33000.00","38042","0","38042","620"
"2019-08-14","33100.00","29711","0","29711","140"
"2019-08-22","9350.00","5","4853","4858","1800"
"2019-08-22","9400.00","0","0","0","0"
"2019-08-22","9450.00","0","7071","7071","7275"
"2019-08-22","9500.00","0","0","0","0"
"2019-08-22","9550.00","0","608","608","750"
"2019-08-22","9600.00","0","0","0","0"
"2019-08-22","9650.00","0","0","0","0"
"2019-08-22","9700.00","0","0","0","0"
"2019-08-22","9750.00","0","0","0","0"
"2019-08-22","9800.00","0","3","3","150"
"2019-08-22","9850.00","0","4","4","0"
"2019-08-22","9900.00","0","0","0","0"
"2019-08-22","9950.00","0","0","0","0"
"2019-08-22","10000.00","9","25354","25363","2878950"
"2019-08-22","10050.00","0","96","96","1800"
"2019-08-22","10100.00","0","574","574","30300"
"2019-08-22","10150.00","3","4","7","450"
"2019-08-22","10200.00","5","4747","4752","105750"
"2019-08-22","10250.00","0","1","1","150"
"2019-08-22","10300.00","8","23217","23225","1058025"
"2019-08-22","10350.00","0","73","73","1650"
"2019-08-22","10400.00","0","26414","26414","776475"
"2019-08-22","10450.00","0","4998","4998","65625"
"2019-08-22","10500.00","341","159015","159356","3677625"
"2019-08-22","10550.00","0","21153","21153","200175"
"2019-08-22","10600.00","2064","227456","229520","3343950"
"2019-08-22","10650.00","163","104836","104999","861750"
"2019-08-22","10700.00","48943","787224","836167","6667425"
"2019-08-22","10750.00","180693","1022706","1203399","3223875"
"2019-08-22","10800.00","596450","1894076","2490526","7125375"
"2019-08-22","10850.00","660002","1034512","1694514","4214625"
"2019-08-22","10900.00","1292892","1840280","3133172","12412575"
"2019-08-22","10950.00","891680","855468","1747148","6495075"
"2019-08-22","11000.00","1976428","1718955","3695383","16729050"
"2019-08-22","11050.00","1050190","462210","1512400","7934250"
"2019-08-22","11100.00","1990553","619782","2610335","14206575"
"2019-08-22","11150.00","866009","94087","960096","5994075"
"2019-08-22","11200.00","1433894","98120","1532014","10420425"
"2019-08-22","11250.00","446986","737","447723","2763600"
"2019-08-22","11300.00","817913","4530","822443","7724400"
"2019-08-22","11350.00","187103","2","187105","1961550"
"2019-08-22","11400.00","440068","1025","441093","4848900"
"2019-08-22","11450.00","41737","3","41740","470100"
"2019-08-22","11500.00","278387","495","278882","5987175"
"2019-08-22","11550.00","3404","0","3404","125325"
"2019-08-22","11600.00","57805","75","57880","2123100"
"2019-08-22","11650.00","1090","0","1090","13575"
"2019-08-22","11700.00","16972","32","17004","624825"
"2019-08-22","11750.00","763","0","763","39450"
"2019-08-22","11800.00","20707","2","20709","1541625"
"2019-08-22","11850.00","398","17","415","35925"
"2019-08-22","11900.00","3978","29","4007","462975"
"2019-08-22","11950.00","752","0","752","15450"
"2019-08-22","12000.00","61819","3","61822","6632700"
"2019-08-22","12050.00","0","0","0","0"
"2019-08-22","12100.00","91","0","91","2175"
"2019-08-22","12150.00","120","0","120","0"
"2019-08-22","12200.00","50","0","50","2850"
"2019-08-22","12250.00","2","0","2","450"
"2019-08-22","12300.00","0","0","0","0"
"2019-08-22","12350.00","0","0","0","0"
"2019-08-22","12400.00","0","0","0","0"
"2019-08-22","12450.00","0","0","0","0"
"2019-08-22","12500.00","4","0","4","2100"
"2019-08-22","12550.00","0","0","0","0"
"2019-08-22","12600.00","0","0","0","0"
"2019-08-22","12650.00","0","0","0","0"
"2019-08-22","12700.00","0","0","0","0"
"2019-08-22","12750.00","0","0","0","0"
"2019-08-22","12800.00","0","0","0","0"
"2019-08-22","12850.00","0","0","0","0"
"2019-08-22","12900.00","0","0","0","0"
"2019-08-22","12950.00","0","0","0","0"
"2019-08-22","13000.00","0","0","0","0"
"2019-08-22","13050.00","0","0","0","0"
"2019-08-22","13100.00","9","0","9","600"
"2019-08-22","13150.00","0","0","0","0"
"2019-08-22","13200.00","0","0","0","0"
"2019-08-22","13250.00","0","0","0","0"
"2019-08-22","13300.00","0","0","0","0"
"2019-08-22","13350.00","13838","0","13838","2100"
"2019-08-22","13400.00","5412","0","5412","150"
"2019-08-22","13450.00","14903","0","14903","1200"
"2019-08-22","14600.00","0","0","0","0"
"2019-08-22","14700.00","0","0","0","0"
"2019-08-22","14800.00","0","0","0","0"
"2019-08-22","14900.00","0","0","0","0"
"2019-08-22","15000.00","0","0","0","0"
"2019-08-22","15100.00","0","0","0","0"
"2019-08-22","15200.00","0","0","0","0"
"2019-08-22","15300.00","0","0","0","0"
"2019-08-22","15400.00","0","0","0","0"
"2019-08-22","15500.00","0","0","0","0"
"2019-08-22","15600.00","0","0","0","0"
"2019-08-22","15700.00","0","0","0","0"
"2019-08-22","15800.00","0","0","0","0"
"2019-08-22","15900.00","0","0","0","0"
"2019-08-22","16000.00","0","0","0","0"
"2019-08-22","16100.00","0","0","0","0"
"2019-08-22","16200.00","0","0","0","0"
"2019-08-22","16300.00","0","0","0","0"
"2019-08-22","16400.00","0","0","0","0"
"2019-08-22","16500.00","0","0","0","0"
"2019-08-22","16600.00","0","0","0","0"
"2019-08-22","16700.00","0","0","0","0"
"2019-08-22","16800.00","0","0","0","0"
"2019-08-22","16900.00","0","0","0","0"
"2019-08-22","26000.00","14","89877","89891","872880"
"2019-08-22","26100.00","0","7566","7566","18720"
"2019-08-22","26200.00","0","9314","9314","25540"
"2019-08-22","26300.00","0","17888","17888","73220"
"2019-08-22","26400.00","0","22991","22991","50700"
"2019-08-22","26500.00","23","171674","171697","690380"
"2019-08-22","26600.00","0","103305","103305","204260"
"2019-08-22","26700.00","346","164657","165003","193200"
"2019-08-22","26800.00","2419","314176","316595","527060"
"2019-08-22","26900.00","15561","676066","691627","605380"
"2019-08-22","27000.00","280671","2650409","2931080","2711300"
"2019-08-22","27100.00","437942","1830782","2268724","1066920"
"2019-08-22","27200.00","620609","2319840","2940449","1292640"
"2019-08-22","27300.00","744926","2365036","3109962","1713100"
"2019-08-22","27400.00","1014363","2402890","3417253","1429920"
"2019-08-22","27500.00","1612637","3560476","5173113","3279100"
"2019-08-22","27600.00","1575967","2058893","3634860","1737800"
"2019-08-22","27700.00","1655267","1830843","3486110","1834300"
"2019-08-22","27800.00","1901922","1955578","3857500","2183880"
"2019-08-22","27900.00","1717077","1387632","3104709","1652440"
"2019-08-22","28000.00","3058365","1805366","4863731","4335080"
"2019-08-22","28100.00","2099183","660246","2759429","1653560"
"2019-08-22","28200.00","2559301","508828","3068129","2259900"
"2019-08-22","28300.00","2127867","340016","2467883","1849380"
"2019-08-22","28400.00","3352728","211187","3563915","1916100"
"2019-08-22","28500.00","2977861","122773","3100634","3483720"
"2019-08-22","28600.00","1305613","16520","1322133","1404600"
"2019-08-22","28700.00","1099327","3395","1102722","1412600"
"2019-08-22","28800.00","777406","1821","779227","977220"
"2019-08-22","28900.00","533143","494","533637","663040"
"2019-08-22","29000.00","1054981","2854","1057835","2476400"
"2019-08-22","29100.00","296784","107","296891","505460"
"2019-08-22","29200.00","287269","35","287304","590900"
"2019-08-22","29300.00","148120","41","148161","337540"
"2019-08-22","29400.00","105786","17","105803","172720"
"2019-08-22","29500.00","237172","641","237813","1000680"
"2019-08-22","29600.00","29862","0","29862","41220"
"2019-08-22","29700.00","12737","0","12737","79260"
"2019-08-22","29800.00","5834","58","5892","34980"
"2019-08-22","29900.00","848","0","848","2020"
"2019-08-22","30000.00","25294","92","25386","315160"
"2019-08-22","30100.00","65","0","65","940"
"2019-08-22","30200.00","5","0","5","220"
"2019-08-22","30300.00","2","6","8","380"
"2019-08-22","30400.00","0","0","0","0"
"2019-08-22","30500.00","0","2","2","380"
"2019-08-22","30600.00","0","8","8","720"
"2019-08-22","30700.00","4","8","12","820"
"2019-08-22","30800.00","0","4","4","480"
"2019-08-22","30900.00","0","5","5","600"
"2019-08-22","31000.00","214","13","227","3580"
"2019-08-22","31100.00","4382","0","4382","140"
"2019-08-22","31200.00","0","0","0","0"
"2019-08-22","31300.00","0","0","0","0"
"2019-08-22","31400.00","0","0","0","0"
"2019-08-22","31500.00","16","0","16","0"
"2019-08-22","31600.00","0","0","0","0"
"2019-08-22","31700.00","0","0","0","0"
"2019-08-22","31800.00","32853","0","32853","3240"
"2019-08-22","31900.00","0","0","0","0"
"2019-08-22","32000.00","503","0","503","0"
"2019-08-22","32100.00","1992","0","1992","60"
"2019-08-22","32200.00","13520","0","13520","200"
"2019-08-22","32300.00","44644","0","44644","1080"
"2019-08-22","32400.00","25968","0","25968","760"
